time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
season,NEM,-0.225613036890358,0.60753443468851,3.70741800948554,2,9.18,-1571652.7677155,843
season,SWM,0.590542060061802,0.417407921497981,7.87943281387428,3.17,20.01,-90523.5972071707,843
annual,2012,-2.16405219829561,5,4.20664826305221,4.01,7.87,-148156.229557451,844
annual,2013,-0.467123172366817,0.630579459634788,4.2151450880945,2.32,10.39,-544446.137889027,844
annual,2014,0.280945215183722,0.527673037501607,3.64881242160353,1.78,9.16,-527764.644452829,844
interannual,2012-4,-0.105759151672868,0.576217571898962,3.90673807838963,2.03,9.73,-1675822.77726811,844
season,NEM,-0.227059435922258,0.60739384658647,3.71547182891789,2,9.2,-1561240.95848466,844
season,SWM,0.570635577650685,0.418983514625331,7.8754870856073,3.18,20,-90161.2200245846,844
annual,2012,-2.16482008781881,5,4.20987974473285,4.01,7.88,-148760.232030227,845
annual,2013,-0.479358338186188,0.633306196049291,4.21316014263047,2.33,10.38,-551310.04991193,845
annual,2014,0.283072569078054,0.527933993743317,3.63411919959566,1.78,9.13,-528950.380579401,845
interannual,2012-4,-0.116461623554184,0.578339764704874,3.90006893135894,2.03,9.71,-1687430.90850611,845
season,NEM,-0.236478657806233,0.609518500474208,3.7100083814411,2,9.19,-1571373.34431783,845
season,SWM,0.575789329847769,0.418873460757392,7.84613186320526,3.17,19.92,-91436.8742399506,845
annual,2012,-2.16391031691257,5,4.20605146031728,4.01,7.87,-147659.497552419,846
annual,2013,-0.473048345927055,0.632166677131196,4.20887833037029,2.32,10.38,-551248.560335766,846
annual,2014,0.284729537203788,0.52755714906412,3.63811372440701,1.78,9.14,-528842.050871989,846
interannual,2012-4,-0.11049878122055,0.577207654755788,3.90258049367007,2.03,9.72,-1683552.97887212,846
season,NEM,-0.231208465161623,0.608339178218747,3.71284054787519,2,9.19,-1567418.95344866,846
season,SWM,0.574575022459579,0.419648986096486,7.77763434791381,3.15,19.75,-91923.2662661734,846
annual,2012,-2.15891365823446,4.88886455934044,4.18837482725701,3.99,7.85,-148555.004507613,847
annual,2013,-0.46787646535867,0.631063010548777,4.2087846773449,2.32,10.38,-548099.309490849,847
annual,2014,0.300333792893007,0.525295155142343,3.64189516028184,1.77,9.15,-526806.773872522,847
interannual,2012-4,-0.0984726481001782,0.575340200663945,3.89845677084417,2.03,9.71,-1680834.28236573,847
season,NEM,-0.218027370537753,0.606130977011725,3.70614563644144,1.99,9.18,-1565212.95888451,847
season,SWM,0.58464570873174,0.417773772485398,7.88842868630983,3.18,20.03,-91034.0805674277,847
annual,2012,-2.16379958050529,5,4.20558572307722,4.01,7.87,-147400.032111775,848
annual,2013,-0.463247619096188,0.630399107612556,4.20239146924127,2.32,10.36,-550312.52703249,848
annual,2014,0.27955244601902,0.528027457676948,3.64444550194975,1.78,9.15,-527564.033632253,848
interannual,2012-4,-0.104670872887815,0.576458004220503,3.89698298179067,2.03,9.71,-1683524.56668593,848
season,NEM,-0.225988334118948,0.607710966775559,3.70544357135607,2,9.18,-1568270.46758598,848
season,SWM,0.60437978555933,0.416017716956525,7.91358510343398,3.18,20.09,-90488.2795535915,848
annual,2012,-2.16503997596551,5,4.21080554917075,4.01,7.88,-148340.752763035,849
annual,2013,-0.453921808907975,0.628298245762804,4.20477032828752,2.31,10.37,-548744.756745584,849
annual,2014,0.277758543045046,0.528161322430291,3.64742302591877,1.78,9.16,-528237.712118911,849
interannual,2012-4,-0.109526259502897,0.576907814850358,3.90563613876966,2.03,9.73,-1683996.51957053,849
season,NEM,-0.234571182862796,0.608806530758258,3.7164373552532,2,9.2,-1568890.75963136,849
season,SWM,0.663843484487245,0.410894622277637,7.98323030298498,3.17,20.27,-90555.5199899922,849
annual,2012,-2.15989751531593,4.90419237463816,4.19202004136282,3.99,7.86,-148375.926509303,850
annual,2013,-0.475106714941573,0.632248338343196,4.21594778596365,2.33,10.39,-549552.71575953,850
annual,2014,0.285906634514729,0.526931628543766,3.65053204711581,1.78,9.17,-526707.142874087,850
interannual,2012-4,-0.106512437439382,0.576429400826823,3.90482164215682,2.03,9.73,-1679710.67673294,850
season,NEM,-0.226550597138992,0.607405768465201,3.71335381055353,2,9.2,-1564033.66512083,850
season,SWM,0.59471857352217,0.417309527839189,7.85664804424433,3.16,19.95,-91291.8048043818,850
annual,2012,-2.16073510030695,5,4.1927175161596,4,7.85,-148702.018381364,851
annual,2013,-0.449124108424911,0.62713926270367,4.20769379959879,2.31,10.38,-546583.1162483,851
annual,2014,0.280153976010623,0.527766417172046,3.64920779937378,1.78,9.16,-528465.308665812,851
interannual,2012-4,-0.0950177279089281,0.574675613010535,3.90029021599948,2.03,9.72,-1680321.69432953,851
season,NEM,-0.217001224032533,0.605685631418787,3.71089561882975,2,9.19,-1565076.07399762,851
season,SWM,0.635845698817364,0.414197368952327,7.85477817058332,3.14,19.94,-91219.014384425,851
annual,2012,-2.16257855685162,5,4.2004537372075,4,7.86,-149027.433486254,852
annual,2013,-0.471007732680807,0.631645390642989,4.21051524969736,2.32,10.38,-551426.796898908,852
annual,2014,0.290771415413589,0.526392944110352,3.64722717156768,1.78,9.16,-527575.942355676,852
interannual,2012-4,-0.098535688352048,0.575424428608459,3.89676673487745,2.03,9.71,-1685276.00895526,852
season,NEM,-0.220313214209907,0.606504663314726,3.70745546608567,1.99,9.18,-1569411.16127411,852
season,SWM,0.623258509820844,0.415496400522408,7.81895751396139,3.14,19.85,-91705.6054200247,852
annual,2012,-2.16246945225856,4.97607157259611,4.20067264684529,4,7.86,-148041.564812459,853
annual,2013,-0.460586249315553,0.629383573820668,4.21126699403206,2.32,10.39,-549773.664845927,853
annual,2014,0.280855821303842,0.527665370729226,3.64934326913475,1.78,9.17,-526911.331202486,853
interannual,2012-4,-0.104189423350347,0.576054602954742,3.90434817988862,2.03,9.73,-1682488.90716919,853
season,NEM,-0.228192238221707,0.607692643558153,3.71396891712777,2,9.2,-1567344.23664317,853
season,SWM,0.652101965995533,0.412092331637495,7.94823138090048,3.16,20.18,-90632.9024944852,853
annual,2012,-2.15801039535337,4.82507238611903,4.18666333071235,3.98,7.86,-148767.529182642,854
annual,2013,-0.465268720557912,0.630931843400533,4.20039980646991,2.32,10.36,-549988.239850415,854
annual,2014,0.277666827324288,0.528057987212453,3.6505101411695,1.79,9.17,-527229.048866474,854
interannual,2012-4,-0.11232568222788,0.577580701223184,3.90120058979576,2.03,9.72,-1680778.5701738,854
season,NEM,-0.232549885210635,0.608784550613449,3.70935023083512,2,9.18,-1565485.39300454,854
season,SWM,0.572534899913946,0.418369208218627,7.923158884464,3.2,20.12,-90377.2141432647,854
annual,2012,-2.16510195574705,5,4.21106654206683,4.01,7.88,-147571.608462803,855
annual,2013,-0.45789371090178,0.62939985563757,4.19962134273263,2.31,10.36,-550413.76685871,855
annual,2014,0.283526789647021,0.527634177885668,3.64043960733611,1.78,9.14,-528020.9477115,855
interannual,2012-4,-0.102181423102158,0.575983694651315,3.89814112390929,2.03,9.71,-1682990.16717612,855
season,NEM,-0.222198723304643,0.606784766780118,3.70908316982769,2,9.19,-1568341.92899709,855
season,SWM,0.628620643981977,0.414523109338342,7.8776711218282,3.15,20,-90448.911179736,855
annual,2012,-2.16271510331103,5,4.20102733345361,4.01,7.86,-147115.35245449,856
annual,2013,-0.456055746657305,0.628414587961523,4.21143583693918,2.32,10.39,-549019.622736784,856
annual,2014,0.283703575122844,0.527120232770302,3.6535240999706,1.79,9.18,-526209.417192389,856
interannual,2012-4,-0.101853678606589,0.575528382418806,3.90732284912218,2.03,9.73,-1679496.69427092,856
season,NEM,-0.222874973272182,0.606525628797236,3.71656260298999,2,9.21,-1564728.28301464,856
season,SWM,0.605972795952109,0.416049880617025,7.89765613962346,3.17,20.05,-90514.0909970564,856
annual,2012,-2.16003446290422,4.8976386399588,4.19279743251182,3.99,7.86,-149040.724248683,857
annual,2013,-0.464457852860712,0.630484465466729,4.20579716229478,2.32,10.37,-549003.651984546,857
annual,2014,0.287483222038268,0.526961184165032,3.64399062760095,1.78,9.15,-528307.768293506,857
interannual,2012-4,-0.10274351969907,0.575908985513705,3.90204722373902,2.03,9.72,-1682463.50044366,857
season,NEM,-0.227904533827985,0.607805059090039,3.71075542643693,2,9.19,-1567634.52618272,857
season,SWM,0.665945920576675,0.410208115633578,8.04089833208031,3.19,20.42,-89923.8649911951,857
annual,2012,-2.1607834022154,4.9029160052786,4.1957748466714,3.99,7.86,-148314.633895209,858
annual,2013,-0.476319779475039,0.632452671245272,4.21705443680856,2.33,10.4,-549759.400093209,858
annual,2014,0.277800948356138,0.52765790091443,3.66070861710243,1.79,9.19,-527150.719468779,858
interannual,2012-4,-0.113442076562703,0.577369206714716,3.91038779807119,2.04,9.74,-1682622.48142033,858
season,NEM,-0.236891945181282,0.609076783287974,3.71992595410166,2.01,9.21,-1567955.08306422,858
season,SWM,0.616213160434037,0.414672427210198,7.96028408440251,3.19,20.21,-90034.009230381,858
annual,2012,-2.16318629632906,4.9790017241791,4.20360102180116,4.01,7.87,-150025.572809937,859
annual,2013,-0.444381427582178,0.626574441940519,4.19904930944811,2.31,10.36,-549377.04027275,859
annual,2014,0.276168884135874,0.528438912888511,3.64583733569019,1.78,9.16,-526367.875878057,859
interannual,2012-4,-0.106325670695772,0.576709972884038,3.89767202059903,2.03,9.71,-1682789.95462177,859
season,NEM,-0.223263252113056,0.607037228011483,3.70820107282202,2,9.18,-1567396.69225939,859
season,SWM,0.54388729976829,0.422234901204973,7.75995061563412,3.16,19.7,-91295.2706415665,859
annual,2012,-2.16006855184081,4.90172144054068,4.19281356221831,3.99,7.86,-149446.523915665,860
annual,2013,-0.466923828898318,0.630862738888872,4.20871839802494,2.32,10.38,-549871.818198998,860
annual,2014,0.272819327957512,0.529276543694605,3.63584901644605,1.78,9.13,-527280.786052402,860
interannual,2012-4,-0.108722062500526,0.577175201931329,3.89639256697196,2.03,9.7,-1682144.69459035,860
season,NEM,-0.228003019959194,0.608106931984318,3.70537103158466,2,9.18,-1566586.3456552,860
season,SWM,0.561655624821088,0.419854675616572,7.85799505867987,3.18,19.95,-90863.9684067071,860
annual,2012,-2.16483980218975,5,4.20996274068184,4.01,7.88,-148518.548457574,861
annual,2013,-0.453231773210487,0.627992449921578,4.2079534203623,2.31,10.38,-547406.935867905,861
annual,2014,0.299766714105488,0.525470677960324,3.6392348954163,1.77,9.14,-527019.229709492,861
interannual,2012-4,-0.089840732086852,0.573847484398562,3.89923690509413,2.02,9.72,-1680965.83852634,861
season,NEM,-0.21192910488081,0.604880572955479,3.7075909313392,1.99,9.19,-1566316.85777273,861
season,SWM,0.6412930264784,0.41276463472856,7.96256497422463,3.17,20.22,-90169.3250665356,861
annual,2012,-2.16257989465303,5,4.20045935658419,4,7.86,-147292.027378088,862
annual,2013,-0.459042859421927,0.629126859608534,4.20985971467876,2.32,10.38,-551442.205923093,862
annual,2014,0.292580230429864,0.526485109881196,3.63816815452853,1.78,9.14,-525080.00329746,862
interannual,2012-4,-0.0946226118875898,0.574595312776377,3.90060190928729,2.03,9.72,-1680019.56505574,862
season,NEM,-0.21717158769358,0.60590802723133,3.70725248548012,1.99,9.18,-1565379.28076825,862
season,SWM,0.622250934702205,0.413663115813971,8.01898164550962,3.2,20.36,-89739.4485662008,862
annual,2012,-2.16492896354935,5,4.21033812341826,4.01,7.88,-147734.181333059,863
annual,2013,-0.473673027161641,0.631883129762127,4.21707479288633,2.33,10.4,-551089.144261482,863
annual,2014,0.304020095189715,0.524705879658159,3.64436756297954,1.77,9.16,-526514.303708957,863
interannual,2012-4,-0.102998656499469,0.575906764995693,3.90309389391199,2.03,9.72,-1682378.45918533,863
season,NEM,-0.227518018474775,0.607638427756803,3.71250067837495,2,9.19,-1567345.76344195,863
season,SWM,0.648409810547479,0.412218439487306,7.96414295024185,3.17,20.22,-90408.2655121427,863
annual,2012,-2.16006908132556,4.84965139138181,4.19447525267642,3.99,7.87,-148962.036297358,864
annual,2013,-0.46605070003562,0.63110027737576,4.20037543548664,2.32,10.36,-549596.585547294,864
annual,2014,0.287626393893351,0.52681928003655,3.64726670781509,1.78,9.16,-528487.246813852,864
interannual,2012-4,-0.107666598493849,0.576767922671495,3.90157645554845,2.03,9.72,-1682980.61777085,864
season,NEM,-0.230222420643042,0.608239569035172,3.7110769657247,2,9.19,-1567407.09931584,864
season,SWM,0.626845456690023,0.414308789334659,7.91409593939103,3.16,20.09,-91006.2820091535,864
annual,2012,-2.16282269678152,5,4.2014793608812,4.01,7.86,-148617.713021912,865
annual,2013,-0.472240712511209,0.631796216185221,4.21274546383249,2.33,10.39,-549259.541380404,865
annual,2014,0.268146140104914,0.529717235335653,3.64122375324981,1.79,9.14,-529092.079822269,865
interannual,2012-4,-0.111596608328238,0.577563253371276,3.89875465930925,2.03,9.71,-1684719.07884336,865
season,NEM,-0.234919990787644,0.609179104488496,3.71065635120604,2,9.19,-1569655.61942807,865
season,SWM,0.652075560612262,0.412411304791481,7.91451122327815,3.15,20.1,-90621.0092376811,865
annual,2012,-2.16325578831008,4.98188057535136,4.20381093985472,4.01,7.87,-148435.805178337,866
annual,2013,-0.466395414695828,0.631177522317056,4.20030659213629,2.32,10.36,-549985.427736469,866
annual,2014,0.293058362972645,0.52620976829862,3.6438061904906,1.78,9.15,-525718.226974547,866
interannual,2012-4,-0.10080098143494,0.575927305232998,3.89405501695061,2.03,9.7,-1682249.44715611,866
season,NEM,-0.221989449307245,0.607088333009518,3.70250493171124,1.99,9.17,-1566662.77558856,866
season,SWM,0.591285657109668,0.417236838885119,7.89113149923108,3.18,20.04,-90874.8466567888,866
annual,2012,-2.15807551449739,4.86005841722316,4.18578318869916,3.98,7.85,-148895.481238865,867
annual,2013,-0.462536134353977,0.630520713612235,4.19700949865663,2.31,10.35,-551247.025408233,867
annual,2014,0.258269083492811,0.530728922768438,3.65057519564498,1.79,9.16,-526587.641911536,867
interannual,2012-4,-0.116554608352725,0.578285921518668,3.90165448809014,2.03,9.72,-1683171.14199258,867
season,NEM,-0.23690897932238,0.609485623396896,3.7122280744029,2,9.19,-1567942.77710719,867
season,SWM,0.59537640696601,0.416927413243089,7.89068253753368,3.17,20.03,-90672.6285975927,867
annual,2012,-2.16466780103659,5,4.20923868450672,4.01,7.88,-147310.320400273,868
annual,2013,-0.451524755766879,0.628315662042066,4.19435793890713,2.31,10.35,-550885.98218999,868
annual,2014,0.293509199943716,0.526245410965267,3.6412078832611,1.78,9.15,-527567.303558468,868
interannual,2012-4,-0.0967054253995697,0.575126833282045,3.89647571727547,2.02,9.71,-1685005.55747127,868
season,NEM,-0.219487193504307,0.606491667716474,3.70464307393518,1.99,9.18,-1569395.00478527,868
season,SWM,0.636908325590358,0.413341775659521,7.93617998134821,3.17,20.15,-90906.162778487,868
annual,2012,-2.16427283900739,5,4.20757652332142,4.01,7.88,-148760.302855244,869
annual,2013,-0.467801435478106,0.631033136199043,4.20905689936526,2.32,10.38,-550632.394341417,869
annual,2014,0.292399638799825,0.526618929863223,3.63524632250525,1.77,9.13,-525971.445395652,869
interannual,2012-4,-0.105542941545435,0.576486424267136,3.89973242042013,2.03,9.71,-1682067.3573275,869
season,NEM,-0.228629010984173,0.608083526062238,3.70813681069524,2,9.18,-1565922.64841779,869
season,SWM,0.60081825244217,0.416690162867273,7.8722086738771,3.17,19.99,-91475.4496692636,869
annual,2012,-2.15555704685717,4.79521266003483,4.17742041478084,3.97,7.84,-148766.128449611,870
annual,2013,-0.45607565731101,0.628710090947221,4.20564562398886,2.31,10.37,-547690.952125373,870
annual,2014,0.272281022076558,0.52873201256642,3.65223452183679,1.79,9.17,-527747.703825836,870
interannual,2012-4,-0.107399565117461,0.576710742627661,3.90184234927572,2.03,9.72,-1680741.58223283,870
season,NEM,-0.228044125114656,0.607795656926103,3.71145280365943,2,9.19,-1565573.42492595,870
season,SWM,0.596946669901201,0.416948922953164,7.87609108760096,3.17,20,-90742.8279268357,870
annual,2012,-2.16445868152193,5,4.20835854258659,4.01,7.88,-148996.755655103,871
annual,2013,-0.447920260126085,0.626896636442324,4.20748031830003,2.31,10.38,-546804.525650278,871
annual,2014,0.283436163737727,0.5276243638485,3.64103095978572,1.78,9.14,-529977.107104121,871
interannual,2012-4,-0.0995904868620094,0.575562938911592,3.89769610896152,2.03,9.71,-1684869.88752986,871
season,NEM,-0.221010380494635,0.606759834294081,3.70515492468811,1.99,9.18,-1569917.26882462,871
season,SWM,0.636505548552806,0.412527626355702,8.02618970386017,3.2,20.38,-89997.0789662122,871
annual,2012,-2.16286406222269,5,4.20165316052315,4.01,7.86,-147706.814055757,872
annual,2013,-0.468954909852617,0.630867401235664,4.21718331536699,2.33,10.4,-549089.028635299,872
annual,2014,0.285660308671933,0.527584524569808,3.63400094699471,1.78,9.13,-528413.359154678,872
interannual,2012-4,-0.113126161932194,0.577535191552935,3.90536268460718,2.03,9.73,-1682788.04253636,872
season,NEM,-0.231881815871143,0.608383957058529,3.71448841286635,2,9.2,-1567446.70108678,872
season,SWM,0.548677206484766,0.421040591215724,7.8408657251396,3.18,19.91,-90880.1260992922,872
annual,2012,-2.16453085020903,4.96539925750792,4.20964921441014,4.01,7.88,-147954.042177733,873
annual,2013,-0.458163162255378,0.629383934433131,4.20106794841129,2.31,10.36,-550783.059768609,873
annual,2014,0.275173378029462,0.528558257914267,3.64629645267058,1.79,9.16,-527927.448293132,873
interannual,2012-4,-0.104625114376876,0.576323023678945,3.89989385238794,2.03,9.71,-1684125.06075651,873
season,NEM,-0.223813235428005,0.607125200717303,3.70855884236124,2,9.19,-1569208.4793947,873
season,SWM,0.598974873915313,0.416105030829589,7.94736750135435,3.19,20.18,-90222.0527640119,873
annual,2012,-2.15859506575735,4.88198329249442,4.1872573417763,3.98,7.85,-147921.771216214,874
